student_id,student_name,school_id,gender,class,attendance,math_score,science_score,english_score,income_level,travel_distance,internet_access,parent_education,previous_absences,dropout_label
ST02304,Kamala Kapadia,TS054,Female,10,75.9,65,71,66,Medium,11.9,Yes,Primary,1,0
ST02305,Amaira Sama,TS271,Female,10,60.5,62,57,63,Medium,9.3,Yes,Secondary,13,0
ST02306,Unni Vasa,TS274,Male,10,71.5,75,66,72,Low,5.3,Yes,Graduate,24,0
ST02307,Ranbir Chada,TS195,Male,10,71.8,66,74,72,Low,7.8,No,Primary,19,1
ST02308,William Basak,TS195,Female,9,91.0,77,81,93,Medium,7.9,Yes,Graduate,3,0
ST02309,Agastya Mannan,TS494,Male,7,71.5,69,70,60,Low,8.4,No,Primary,6,0
ST02310,Girik Raval,TS388,Male,7,57.1,53,54,66,High,6.3,Yes,Secondary,6,0
ST02311,Nachiket Singh,TS398,Male,8,69.0,71,67,58,Low,3.9,Yes,Graduate,18,1
ST02312,Bimala Nayak,TS380,Male,8,83.4,76,77,66,Low,8.6,No,Primary,26,1
ST02313,Lucky Nair,TS074,Male,10,83.7,82,80,75,Medium,9.3,Yes,Graduate,26,0
ST02314,Manthan Aurora,TS126,Male,7,86.4,90,78,72,Low,5.4,Yes,Secondary,17,0
ST02315,Kalpit Sarin,TS274,Female,9,82.3,81,80,88,Low,1.7,Yes,Primary,25,0
ST02316,Lila Dugar,TS456,Male,7,84.5,71,77,75,Low,3.0,No,Secondary,21,1
ST02317,Saksham Tak,TS250,Male,9,65.1,59,63,72,Low,10.3,Yes,Secondary,26,1
ST02318,Darsh Narang,TS192,Male,9,82.3,82,87,82,Low,10.6,Yes,Primary,14,0
ST02319,Lila Krishna,TS256,Male,10,75.4,75,70,75,Low,4.6,No,Primary,30,1
ST02320,Manbir Gulati,TS490,Male,9,92.0,97,92,85,Low,5.2,Yes,Secondary,24,0
ST02321,Xavier Shan,TS151,Male,9,53.2,46,46,42,Medium,2.8,Yes,Secondary,19,1
ST02322,Tarak Trivedi,TS220,Female,9,86.2,87,81,77,Medium,5.4,Yes,Primary,4,0
ST02323,Farhan Bhasin,TS141,Female,7,53.8,57,46,56,Low,5.9,Yes,Secondary,21,1
ST02324,Chaitanya Bava,TS068,Male,10,76.5,61,59,75,Medium,3.5,No,Graduate,20,0
ST02325,Ekantika Ram,TS475,Male,6,72.7,79,65,64,Low,6.2,Yes,Secondary,1,0
ST02326,Gauri Sen,TS270,Male,9,64.4,66,56,57,Low,6.7,Yes,Secondary,25,1
ST02327,Vrishti Karan,TS376,Male,7,53.3,48,59,62,Low,3.9,Yes,Secondary,27,1
ST02328,Patrick Wadhwa,TS405,Male,8,94.9,87,91,99,Medium,9.2,Yes,Primary,19,0
ST02329,Wahab Wali,TS285,Female,8,85.1,75,88,83,Low,8.4,Yes,Secondary,25,1
ST02330,Nathan Dora,TS263,Female,8,58.4,66,68,70,High,1.7,Yes,Secondary,3,0
ST02331,Abeer Seshadri,TS028,Male,9,85.4,89,78,83,Medium,7.5,Yes,Secondary,25,0
ST02332,Vyanjana Datta,TS143,Female,6,90.7,82,71,80,Medium,5.5,No,Primary,3,0
ST02333,Hitesh Mohanty,TS200,Female,9,92.6,73,80,76,Low,10.8,No,Secondary,30,1
ST02334,Advik Sood,TS031,Male,9,59.1,67,53,62,Medium,3.2,Yes,Primary,22,1
ST02335,Damini Pandya,TS296,Male,9,63.8,60,70,54,Low,6.9,Yes,Primary,4,1
ST02336,Onkar Batra,TS449,Male,10,82.0,74,86,80,Medium,6.5,Yes,Primary,1,0
ST02337,Garima Sura,TS284,Male,10,67.6,64,58,66,High,6.2,No,Primary,0,0
ST02338,Jairaj Sengupta,TS187,Male,9,47.8,48,53,57,Medium,4.4,Yes,Primary,18,1
ST02339,Finn Dara,TS041,Male,9,65.1,71,54,72,Low,4.9,Yes,Primary,12,1
ST02340,Fitan Wason,TS275,Male,6,45.5,37,48,55,Medium,11.8,Yes,None,27,1
ST02341,Ayaan Mukhopadhyay,TS105,Female,8,49.6,45,42,47,Low,1.2,Yes,Secondary,4,1
ST02342,Shivani Ranganathan,TS398,Female,8,90.6,92,80,90,Medium,5.1,Yes,Secondary,10,0
ST02343,Mason Batta,TS301,Female,7,53.1,49,48,42,Low,4.7,No,Secondary,13,1
ST02344,Abeer Memon,TS065,Female,8,70.7,67,74,71,Low,1.3,Yes,Primary,24,0
ST02345,Dayita Gara,TS097,Male,6,86.9,93,85,79,Low,10.1,Yes,Primary,20,1
ST02346,Ekapad Bassi,TS253,Female,6,96.6,89,85,92,Medium,6.1,Yes,None,15,0
ST02347,Eiravati Mand,TS097,Male,7,73.7,73,75,76,Low,5.1,Yes,Primary,21,0
ST02348,Henry Bumb,TS284,Female,9,78.4,84,79,69,Low,6.4,Yes,Secondary,21,0
ST02349,Jatin Garg,TS203,Male,6,66.1,65,56,60,Low,11.7,No,None,12,1
ST02350,Thomas Sahota,TS380,Male,8,45.0,55,41,49,Medium,8.8,Yes,Primary,0,0
ST02351,Girindra Sahota,TS183,Female,10,56.5,55,47,65,Low,1.3,Yes,Primary,27,1
ST02352,Warjas Gaba,TS020,Female,8,97.2,89,89,91,Medium,2.0,Yes,None,12,0
ST02353,Lopa Deep,TS454,Male,7,91.8,91,84,97,Low,10.5,Yes,Secondary,1,0
ST02354,Aditya Iyengar,TS126,Male,6,72.6,70,65,63,Low,6.5,Yes,Graduate,24,0
ST02355,Janaki Som,TS099,Female,8,66.8,57,60,64,Low,2.8,Yes,Primary,11,1
ST02356,Krish Chacko,TS428,Female,9,94.3,90,89,90,Medium,7.4,Yes,Graduate,26,0
ST02357,Tamanna Mishra,TS397,Male,9,58.8,57,53,61,High,6.2,No,Primary,6,0
ST02358,Karan Dhar,TS397,Female,8,65.2,73,62,68,Medium,7.6,Yes,None,8,0
ST02359,Raksha Solanki,TS220,Male,7,53.9,43,44,56,Medium,9.1,No,Secondary,25,1
ST02360,Nisha Walia,TS329,Male,8,78.4,75,89,83,High,6.4,Yes,Secondary,13,0
ST02361,Advay Bobal,TS430,Female,9,55.5,56,53,61,Medium,11.1,Yes,Primary,2,0
ST02362,Ayush Bhatnagar,TS338,Female,7,56.3,57,47,45,High,9.8,No,Primary,19,1
ST02363,Devansh Brar,TS115,Female,7,49.7,54,57,39,Medium,0.8,Yes,Secondary,6,0
ST02364,Divya Upadhyay,TS160,Female,7,87.7,73,83,73,Medium,7.6,Yes,Secondary,12,0
ST02365,Jason Tailor,TS087,Female,9,64.7,60,58,56,Medium,6.1,Yes,Primary,19,1
ST02366,Aachal Kata,TS420,Female,10,65.7,55,74,59,Medium,2.3,Yes,Secondary,20,1
ST02367,Ishani Bhat,TS457,Female,10,73.6,74,75,82,High,11.2,Yes,Secondary,2,0
ST02368,Oeshi Kumer,TS162,Female,10,78.4,67,81,71,Low,4.9,Yes,Secondary,25,0
ST02369,Jacob Ahuja,TS013,Male,9,87.8,78,83,78,Medium,1.1,Yes,Primary,15,0
ST02370,Damyanti Bala,TS413,Male,6,46.8,46,38,43,Medium,6.9,Yes,None,9,0
ST02371,Hema Varma,TS142,Male,9,53.8,54,53,52,Low,2.6,Yes,Primary,27,1
ST02372,Aadhya Golla,TS316,Female,6,54.5,59,55,42,Medium,7.2,No,Primary,30,1
ST02373,Anusha Ben,TS036,Male,8,47.5,57,54,43,Low,10.4,Yes,None,19,1
ST02374,Mahika Barad,TS221,Male,8,51.2,47,47,51,Medium,7.7,Yes,Primary,19,1
ST02375,Ranveer Warrior,TS058,Female,6,90.1,76,79,91,Medium,0.7,Yes,None,9,0
ST02376,Jairaj Dara,TS263,Female,9,96.8,95,83,93,Medium,7.5,Yes,Secondary,26,0
ST02377,Ubika Borra,TS233,Female,8,62.5,48,52,47,Medium,2.0,No,Primary,2,0
ST02378,Omisha Muni,TS371,Female,6,59.0,59,48,60,Medium,2.8,No,Graduate,17,1
ST02379,Ati Verma,TS488,Male,6,54.2,51,60,47,Low,0.6,Yes,Secondary,7,1
ST02380,Maanas Kashyap,TS492,Female,10,46.2,38,49,39,High,3.9,No,Secondary,21,1
ST02381,Rudra Kohli,TS325,Male,10,96.3,98,97,87,Medium,1.1,Yes,Secondary,18,0
ST02382,Yamini Issac,TS397,Male,7,74.5,79,69,64,Low,5.8,Yes,Secondary,21,0
ST02383,Omkaar Mukhopadhyay,TS327,Male,9,86.8,87,77,73,Medium,8.9,No,Primary,8,0
ST02384,Dalbir Gole,TS031,Female,8,95.9,85,98,99,Medium,6.3,Yes,Secondary,8,0
ST02385,Teerth Kala,TS298,Male,7,57.8,53,58,48,Medium,10.1,Yes,Primary,4,0
ST02386,Veda Shere,TS200,Male,6,48.0,44,39,38,Low,3.4,Yes,Primary,6,1
ST02387,Darika Bath,TS152,Male,6,80.9,79,69,68,Low,11.9,Yes,Graduate,23,1
ST02388,Faraj Raj,TS358,Male,9,67.5,57,62,73,Medium,2.9,Yes,Primary,6,0
ST02389,Ladli Doctor,TS254,Female,9,66.1,68,67,56,Low,7.0,Yes,Secondary,12,1
ST02390,Ansh Edwin,TS153,Male,10,48.9,56,42,55,Medium,1.8,Yes,Secondary,2,0
ST02391,Lipika Khurana,TS321,Female,10,70.1,73,66,69,Low,1.7,Yes,None,12,0
ST02392,Nandini Loyal,TS317,Male,6,69.6,77,69,74,Low,10.9,Yes,Secondary,22,1
ST02393,Mohammed Ganesan,TS321,Female,6,79.8,68,76,84,Low,9.8,Yes,Primary,13,0
ST02394,Farhan Gara,TS139,Male,7,55.4,47,52,46,Low,1.0,Yes,Graduate,25,1
ST02395,George Ravel,TS139,Male,10,66.2,74,63,72,Medium,9.1,Yes,None,2,0
ST02396,Sneha Saran,TS461,Male,6,62.2,63,68,60,Medium,3.4,Yes,Primary,24,1
ST02397,Zinal Om,TS384,Female,10,73.8,81,80,76,Medium,6.9,Yes,Secondary,28,0
ST02398,Wazir Grover,TS447,Male,10,90.9,91,84,76,Low,10.0,Yes,None,21,1
ST02399,Jeremiah Nair,TS217,Male,6,91.0,85,83,91,Low,2.3,Yes,Primary,22,0
ST02400,Kashish Dass,TS082,Female,10,75.8,69,74,74,Low,5.4,Yes,Graduate,12,0
ST02401,Kamya Goswami,TS006,Male,10,70.3,71,73,71,Medium,6.9,Yes,Graduate,10,0
ST02402,Balvan Kapoor,TS491,Female,9,55.7,46,50,50,Low,3.6,Yes,Primary,19,1
ST02403,Triveni Suri,TS394,Male,10,97.2,98,89,91,Medium,8.1,Yes,Secondary,13,0
ST02404,Nisha Oza,TS231,Male,6,78.6,63,68,63,Medium,11.0,No,Secondary,0,0
ST02405,Advaith Shanker,TS005,Male,9,86.2,73,84,78,Low,1.0,No,Secondary,25,1
ST02406,Zansi Hora,TS453,Female,9,60.2,59,44,51,Low,5.6,No,Primary,12,1
ST02407,Dalaja Dey,TS059,Female,9,83.3,79,85,71,Low,0.7,Yes,Graduate,18,0
ST02408,Noah Ray,TS428,Female,10,64.4,55,66,54,Medium,5.5,No,Primary,3,0
ST02409,Brijesh Sachdeva,TS030,Male,8,91.2,88,81,87,Medium,10.9,Yes,Primary,0,0
ST02410,Tarak Rout,TS365,Male,9,65.0,55,64,65,Low,11.7,Yes,Primary,27,1
ST02411,Sneha Handa,TS025,Female,9,62.6,61,47,52,Low,5.6,No,Secondary,13,1
ST02412,Neelima Memon,TS392,Female,10,64.4,62,54,63,Medium,6.8,Yes,None,10,0
ST02413,Mohammed Nair,TS333,Female,10,53.1,61,61,48,Low,0.8,Yes,Secondary,21,1
ST02414,Hredhaan Gaba,TS040,Female,9,61.2,66,51,53,Medium,8.8,Yes,Graduate,4,0
ST02415,Lucky Banik,TS304,Female,7,55.6,59,62,57,Low,6.9,Yes,Secondary,29,1
ST02416,Bhavya Gola,TS042,Female,7,45.2,44,54,43,Medium,4.1,Yes,Primary,26,1
ST02417,Yoshita Iyer,TS049,Female,8,53.8,52,53,45,Medium,2.2,Yes,Primary,26,1
ST02418,Bina Kaul,TS069,Female,6,67.7,73,63,56,Low,3.7,Yes,Secondary,18,1
ST02419,Lohit Munshi,TS053,Male,8,63.9,63,62,66,Low,7.8,Yes,Graduate,12,1
ST02420,Girindra Mangal,TS207,Female,9,52.3,42,45,55,Low,2.1,Yes,Secondary,1,1
ST02421,Priya Bhatt,TS494,Female,9,81.6,67,66,77,Medium,1.0,No,Graduate,26,0
ST02422,Oeshi Manne,TS456,Male,9,80.4,81,74,83,High,9.7,Yes,Primary,8,0
ST02423,Mahika Singh,TS202,Female,10,75.5,78,75,74,Low,5.3,Yes,Secondary,7,0
ST02424,Ekani Korpal,TS436,Female,8,48.2,46,52,52,High,10.7,Yes,Secondary,21,1
ST02425,Yuvraj Vig,TS374,Female,7,51.7,50,54,46,Medium,2.7,Yes,Primary,3,0
ST02426,Shravya Mitra,TS415,Male,7,89.3,88,92,78,Medium,5.0,Yes,Graduate,17,0
ST02427,Manya Pant,TS113,Male,10,97.3,99,95,88,Low,10.8,Yes,Primary,27,1
ST02428,Dalaja Sunder,TS499,Female,7,92.6,91,78,90,Medium,8.4,Yes,Secondary,12,0
ST02429,Radha Chatterjee,TS187,Female,6,81.4,81,76,91,High,7.6,Yes,Secondary,30,0
ST02430,Qadim Madan,TS403,Female,10,83.1,86,70,69,Low,10.5,Yes,Primary,29,1
ST02431,Hiral Badal,TS279,Male,6,81.1,67,87,87,Low,6.4,Yes,Primary,2,0
ST02432,Ekbal Iyengar,TS173,Male,7,58.1,47,57,48,Medium,8.5,No,Primary,16,1
ST02433,Vedika Deo,TS413,Female,10,50.0,57,46,49,Medium,0.6,Yes,Graduate,20,1
ST02434,Maanas Suresh,TS087,Female,8,55.2,58,64,50,Medium,2.9,Yes,Secondary,15,0
ST02435,Nimrat Chhabra,TS186,Male,10,78.9,88,73,79,High,4.6,Yes,Primary,16,0
ST02436,Farhan Grewal,TS204,Female,7,91.3,89,83,84,Low,11.5,Yes,Primary,5,0
ST02437,Saksham Nayak,TS397,Male,8,63.6,52,60,64,Low,0.8,No,Graduate,25,1
ST02438,Wishi Dora,TS155,Male,10,51.7,54,49,47,Low,5.7,Yes,Primary,28,1
ST02439,Nilima Saha,TS115,Female,8,79.6,68,76,64,Low,10.6,No,Primary,18,1
ST02440,Daksh Zachariah,TS114,Male,7,88.8,91,90,82,Medium,1.9,Yes,Secondary,25,0
ST02441,Upadhriti Atwal,TS095,Female,6,95.6,81,96,87,Medium,10.7,Yes,Graduate,10,0
ST02442,Vrinda Bora,TS277,Female,8,68.9,81,73,66,High,10.9,Yes,Primary,29,1
ST02443,Brijesh Bumb,TS360,Male,8,84.6,81,74,90,Medium,8.0,Yes,Graduate,27,0
ST02444,Ekalinga Amble,TS211,Male,9,72.8,65,69,73,High,6.9,Yes,Primary,1,0
ST02445,Indira Chawla,TS294,Male,7,66.5,73,58,73,Medium,2.6,Yes,Primary,23,1
ST02446,Vasatika Balasubramanian,TS229,Male,6,76.7,65,70,81,Low,4.6,Yes,Graduate,3,0
ST02447,Veer Mutti,TS274,Female,9,82.0,83,76,88,Low,3.3,Yes,Secondary,10,0
ST02448,Mohammed Saini,TS351,Female,9,78.1,75,68,74,Low,4.8,No,Primary,19,1
ST02449,Rehaan Gala,TS200,Female,6,52.7,65,54,48,High,5.7,Yes,Secondary,14,0
ST02450,Saanvi Khosla,TS102,Female,6,92.4,93,88,85,Low,7.0,Yes,Secondary,27,0
ST02451,Wakeeta Sibal,TS448,Female,7,74.3,66,64,79,Medium,1.7,Yes,Primary,26,0
ST02452,Manbir Munshi,TS270,Female,9,79.6,78,71,78,High,8.8,Yes,Primary,7,0
ST02453,Kabir Dugar,TS009,Male,8,61.6,48,49,62,Medium,5.9,No,Secondary,14,0
ST02454,Urmi Datta,TS214,Male,7,95.7,88,90,86,Low,6.2,No,Secondary,10,0
ST02455,Omkaar Mital,TS107,Male,9,51.4,37,49,49,Low,2.9,No,Primary,16,1
ST02456,Bhavani Bava,TS089,Male,8,47.7,41,56,42,Low,10.6,Yes,Primary,6,1
ST02457,Avi Dhar,TS070,Female,10,59.6,65,59,62,Medium,0.8,Yes,Graduate,3,0
ST02458,Yashasvi Natt,TS191,Female,7,80.9,73,71,79,Medium,1.3,Yes,Secondary,0,0
ST02459,Nisha Setty,TS375,Male,7,96.9,99,95,97,Medium,9.0,Yes,None,16,0
ST02460,Guneet Thakkar,TS026,Male,10,77.3,82,81,82,Low,6.5,Yes,Primary,28,0
ST02461,Urvi Prakash,TS247,Female,7,45.7,37,33,36,Low,5.9,No,None,13,1
ST02462,Nachiket Wadhwa,TS461,Female,7,77.1,66,65,76,Low,2.1,Yes,Secondary,23,0
ST02463,Ayush Bhargava,TS438,Male,8,90.2,85,76,82,Medium,8.2,Yes,Primary,14,0
ST02464,Yauvani Tandon,TS449,Male,8,66.8,71,67,64,Medium,2.9,Yes,Secondary,26,1
ST02465,Gopal Vora,TS025,Male,7,63.3,63,52,59,Low,3.4,No,Secondary,6,1
ST02466,Gagan Bumb,TS486,Female,9,95.6,86,92,89,Low,7.6,Yes,Graduate,6,0
ST02467,Gautam Dugal,TS399,Female,10,63.4,55,50,56,Medium,5.1,No,Primary,29,1
ST02468,Riya Bera,TS196,Female,9,85.2,79,78,85,Medium,10.8,No,Primary,19,0
ST02469,Owen Korpal,TS381,Female,7,66.2,71,58,57,Low,11.9,Yes,None,6,1
ST02470,Logan Hari,TS326,Male,9,82.8,85,77,84,High,5.2,Yes,None,10,0
ST02471,Darsh Rama,TS008,Female,7,51.3,44,56,47,Medium,8.2,No,Secondary,19,1
ST02472,Upkaar Wason,TS449,Female,6,46.8,56,39,47,Medium,2.7,Yes,Secondary,22,1
ST02473,Saanvi Jha,TS292,Female,9,69.6,57,64,60,Medium,7.1,Yes,Graduate,18,1
ST02474,Onkar Sabharwal,TS024,Female,8,83.8,90,83,76,High,3.2,Yes,Secondary,19,0
ST02475,Ubika Dhar,TS175,Female,6,86.8,75,85,77,High,2.4,No,Graduate,28,0
ST02476,Nandini Sunder,TS262,Female,10,57.1,52,65,58,Medium,7.5,Yes,Secondary,23,1
ST02477,Rajeshri Pal,TS323,Female,8,62.3,49,66,62,Low,10.0,No,Secondary,29,1
ST02478,Abdul Uppal,TS118,Female,7,49.7,53,63,55,High,11.1,Yes,Graduate,13,0
ST02479,Janani Nagy,TS310,Male,9,52.3,62,60,50,High,8.4,Yes,Secondary,9,0
ST02480,Nicholas Acharya,TS047,Female,7,56.5,43,58,45,Low,5.6,No,Primary,11,1
ST02481,Anvi Garde,TS343,Male,7,63.5,54,57,62,Low,7.2,No,Primary,27,1
ST02482,Ishwar Hora,TS339,Female,7,64.6,67,57,62,Medium,9.8,No,Secondary,8,1
ST02483,Raghav Kala,TS215,Female,7,45.8,39,35,47,Low,4.7,No,Secondary,20,1
ST02484,Wishi Deep,TS493,Male,7,93.9,94,82,85,Medium,10.2,No,Secondary,7,0
ST02485,Advik Jain,TS022,Male,10,70.2,73,74,68,High,3.9,Yes,None,30,0
ST02486,Aachal Chandran,TS092,Male,10,57.3,61,55,70,High,11.4,Yes,Secondary,13,0
ST02487,Bahadurjit Shukla,TS065,Female,8,81.0,73,79,82,Medium,1.3,Yes,None,19,0
ST02488,Barkha Wagle,TS143,Female,8,52.1,59,49,55,Medium,3.8,Yes,Secondary,3,0
ST02489,Pavani Saran,TS379,Female,9,59.5,64,58,60,Low,1.1,Yes,Secondary,30,1
ST02490,Ekavir Mammen,TS033,Male,6,87.4,92,73,75,Low,8.5,Yes,Secondary,17,1
ST02491,Turvi Iyer,TS030,Male,10,70.8,74,63,69,Low,5.6,Yes,Primary,23,0
ST02492,Aarna Shere,TS165,Male,9,64.7,58,51,65,Medium,10.5,No,Primary,22,1
ST02493,Quincy Wadhwa,TS371,Male,9,90.8,88,88,83,Medium,7.3,No,Primary,25,0
ST02494,Onveer Upadhyay,TS133,Female,7,46.4,47,54,50,Low,5.8,Yes,Secondary,9,1
ST02495,Kamya Kanda,TS069,Male,9,89.5,82,93,78,Medium,5.3,Yes,Secondary,28,0
ST02496,Prisha Iyengar,TS113,Female,8,58.3,50,59,59,Low,7.0,Yes,Graduate,28,1
ST02497,Dev Kalita,TS053,Male,10,64.7,72,68,55,Low,1.6,Yes,Primary,24,1
ST02498,Max Chand,TS316,Male,7,84.1,87,79,71,Medium,11.2,Yes,Secondary,5,0
ST02499,Vincent Maharaj,TS035,Female,10,75.3,75,76,75,Medium,8.0,Yes,Graduate,25,0
ST02500,Praneel Mitra,TS198,Female,9,86.4,88,92,73,Low,12.0,Yes,Secondary,1,0
ST02501,Hritik Talwar,TS003,Male,9,71.2,65,64,62,Medium,2.6,No,Secondary,28,0
ST02502,Janaki Dyal,TS397,Male,6,79.1,73,85,73,Medium,5.1,Yes,Primary,3,0
ST02503,Yasti Bhakta,TS153,Male,6,68.2,58,67,57,Low,1.4,Yes,Secondary,13,1
ST02504,Lakshmi Hari,TS006,Female,7,64.5,63,62,64,Low,0.5,Yes,Primary,9,1
ST02505,Advaith Dass,TS068,Female,8,72.4,72,74,69,Low,2.7,Yes,Graduate,29,0
ST02506,Balendra Memon,TS195,Male,6,50.4,44,43,43,Low,9.1,Yes,Secondary,11,1
ST02507,Dominic Din,TS075,Female,8,60.3,59,57,66,High,8.6,Yes,None,20,1
ST02508,Daniel Deep,TS284,Male,9,94.8,99,95,98,High,7.3,Yes,None,6,0
ST02509,Yatin Bhatt,TS351,Female,9,51.0,58,58,53,Medium,5.0,Yes,Secondary,12,0
ST02510,Rayaan Vasa,TS219,Female,6,59.3,45,53,46,Medium,4.7,No,Secondary,12,0
ST02511,Vansha Khalsa,TS367,Female,9,47.1,50,36,47,Low,1.4,No,Secondary,28,1
ST02512,Naveen Palla,TS464,Female,9,83.6,91,77,79,High,6.0,Yes,Secondary,25,0
ST02513,Nachiket Chadha,TS210,Female,6,48.1,40,51,46,Medium,10.8,Yes,Secondary,4,1
ST02514,Pooja Tripathi,TS470,Male,9,56.9,62,61,47,Low,11.1,Yes,Primary,20,1
ST02515,Xalak Varty,TS368,Female,10,56.8,46,52,53,Medium,1.4,Yes,None,22,1
ST02516,Wazir Warrior,TS121,Male,6,74.0,62,63,70,Low,4.0,Yes,Graduate,28,0
ST02517,Bhavya Barad,TS022,Male,9,92.3,93,81,86,Medium,6.2,No,Secondary,4,0
ST02518,Xiti Chandran,TS131,Male,9,96.9,89,92,83,Low,3.8,Yes,Primary,24,0
ST02519,Om Ramakrishnan,TS425,Male,8,95.0,97,93,98,Medium,1.1,Yes,None,10,0
ST02520,Aryan Mallick,TS238,Female,6,51.0,44,59,43,Low,0.8,Yes,None,21,1
ST02521,Zayan Ramakrishnan,TS408,Female,10,55.1,60,51,48,Low,5.2,Yes,Secondary,23,1
ST02522,Zilmil Yadav,TS179,Male,6,80.6,86,82,78,Low,0.7,Yes,Secondary,16,0
ST02523,Gautami Sem,TS310,Male,10,73.5,76,64,80,Medium,10.9,Yes,Secondary,22,0
ST02524,Advik Loyal,TS342,Female,6,73.5,75,67,79,Low,5.1,Yes,Secondary,4,0
ST02525,Rajeshri Bedi,TS115,Male,6,68.0,61,78,70,High,2.5,Yes,None,12,0
ST02526,Lopa Krishnan,TS369,Female,6,89.7,75,94,81,Medium,6.0,Yes,None,5,0
ST02527,Eta Parsa,TS345,Female,8,72.8,75,60,67,Medium,9.6,Yes,Primary,8,0
ST02528,Falak Dua,TS161,Male,10,74.8,62,74,74,Low,10.2,Yes,Graduate,29,1
ST02529,Jhalak Raval,TS177,Male,10,53.1,39,56,48,Low,10.1,No,Graduate,11,1
ST02530,Aditya Narula,TS314,Female,9,59.0,66,54,67,High,4.0,Yes,Secondary,5,0
ST02531,Pushti Upadhyay,TS153,Female,8,79.1,78,68,70,High,4.7,No,Secondary,28,0
ST02532,Ishani Baria,TS370,Male,9,52.0,38,49,50,Low,10.2,No,Secondary,18,1
ST02533,Yashoda Khurana,TS388,Female,10,79.8,76,83,79,High,9.4,Yes,Graduate,19,0
ST02534,Thomas Barad,TS362,Male,8,46.8,43,40,32,Medium,10.7,No,Primary,9,1
ST02535,Darpan Kara,TS194,Male,10,96.2,99,95,98,Medium,9.5,Yes,Primary,25,0
ST02536,Nisha Chawla,TS014,Male,8,96.5,95,82,97,Medium,10.8,Yes,None,15,0
ST02537,Owen Mani,TS208,Male,7,90.9,91,81,89,Low,2.5,Yes,Graduate,19,0
ST02538,Dalbir Nath,TS070,Male,9,52.9,45,53,53,Low,6.1,No,Primary,1,1
ST02539,Ojasvi Vig,TS495,Male,6,56.4,62,69,61,High,2.8,Yes,Primary,15,0
ST02540,Zayan Dutta,TS018,Male,7,70.1,62,78,60,Low,7.2,Yes,Primary,27,1
ST02541,Arya Anand,TS126,Male,10,96.1,82,86,96,Low,2.2,Yes,Secondary,0,0
ST02542,Rudra Chana,TS178,Female,10,98.0,98,90,91,Medium,3.6,Yes,Primary,3,0
ST02543,Yug Prashad,TS073,Male,6,53.1,51,38,39,Low,3.4,No,Primary,25,1
ST02544,Matthew Majumdar,TS199,Female,10,78.0,72,70,75,Medium,5.2,Yes,None,13,0
ST02545,Nathaniel Bala,TS134,Male,7,55.0,55,41,49,Medium,3.8,No,Primary,13,0
ST02546,Bina Sarna,TS046,Female,8,96.1,98,99,93,High,6.8,No,Secondary,6,0
ST02547,Ayaan Sur,TS041,Female,6,83.1,85,83,71,Low,2.7,Yes,Primary,7,0
ST02548,Charita Manne,TS254,Male,8,73.5,68,61,61,Medium,3.7,Yes,Secondary,30,0
ST02549,Jack Yadav,TS061,Female,7,76.3,77,77,69,Low,3.2,Yes,Primary,17,0
ST02550,Nathaniel Kaul,TS169,Female,7,66.0,63,76,68,High,9.2,Yes,Primary,7,0
ST02551,Wishi Verma,TS496,Female,7,75.6,63,75,72,Low,2.0,No,None,14,0
ST02552,Balvan Luthra,TS461,Female,6,63.6,58,63,63,Low,11.8,No,None,30,1
ST02553,Peter Kade,TS258,Female,6,55.2,47,42,43,Low,10.8,No,Primary,9,1
ST02554,Siya Raju,TS016,Female,7,59.2,65,69,53,High,8.4,Yes,Primary,10,0
ST02555,Charita Tandon,TS410,Female,6,73.2,62,71,72,Medium,1.4,Yes,Primary,13,0
ST02556,Ubika Biswas,TS283,Male,8,64.4,69,55,66,Medium,2.1,Yes,Primary,18,1
ST02557,George Ghosh,TS247,Male,6,47.5,42,50,50,Medium,5.3,No,Secondary,25,1
ST02558,Jagrati Dar,TS193,Female,9,81.8,78,76,80,Low,0.9,Yes,Primary,3,0
ST02559,Jagvi Bumb,TS305,Female,7,61.8,59,56,61,Low,1.4,Yes,None,10,1
ST02560,Aachal Majumdar,TS032,Male,10,49.3,46,59,50,Low,7.1,Yes,Secondary,29,1
ST02561,Laban Krishnamurthy,TS416,Male,6,67.7,57,51,50,Low,4.6,No,None,30,1
ST02562,Chakradev Chakraborty,TS436,Male,8,91.8,85,93,89,Low,11.1,Yes,None,6,0
ST02563,Champak Rastogi,TS454,Male,9,57.1,61,63,50,High,11.4,No,Primary,3,1
ST02564,Mahika Wable,TS107,Male,9,62.1,48,65,52,Medium,7.9,No,Secondary,30,1
ST02565,Nidra Misra,TS026,Male,7,85.6,81,75,85,Medium,2.6,Yes,Secondary,1,0
ST02566,Qushi Das,TS128,Male,6,54.1,49,46,59,Low,2.0,Yes,None,30,1
ST02567,Urvashi Bansal,TS212,Female,7,47.2,42,54,52,Low,10.2,Yes,Secondary,24,1
ST02568,Geetika Doctor,TS450,Female,6,89.8,82,85,74,Low,3.1,No,Secondary,23,1
ST02569,Ishita Khanna,TS154,Female,8,48.8,50,49,48,Low,5.2,Yes,Primary,8,1
ST02570,Ishaan Date,TS403,Female,6,72.1,68,66,72,Low,10.8,No,None,30,1
ST02571,Daksh Dave,TS285,Female,8,56.8,53,46,48,Medium,4.6,Yes,Secondary,20,1
